time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_car	arrivals_car	stuck_car	en-route_car	departures_egress_walk	arrivals_egress_walk	stuck_egress_walk	en-route_egress_walk
03:35:00	12900	0	0	0	0	0	0	0	0	0	0	0	0
03:40:00	13200	0	0	0	0	0	0	0	0	0	0	0	0
03:45:00	13500	0	0	0	0	0	0	0	0	0	0	0	0
03:50:00	13800	0	0	0	0	0	0	0	0	0	0	0	0
03:55:00	14100	0	0	0	0	0	0	0	0	0	0	0	0
04:00:00	14400	0	0	0	0	0	0	0	0	0	0	0	0
04:05:00	14700	0	0	0	0	0	0	0	0	0	0	0	0
04:10:00	15000	0	0	0	0	0	0	0	0	0	0	0	0
04:15:00	15300	0	0	0	0	0	0	0	0	0	0	0	0
04:20:00	15600	0	0	0	0	0	0	0	0	0	0	0	0
04:25:00	15900	0	0	0	0	0	0	0	0	0	0	0	0
04:30:00	16200	0	0	0	0	0	0	0	0	0	0	0	0
04:35:00	16500	0	0	0	0	0	0	0	0	0	0	0	0
04:40:00	16800	0	0	0	0	0	0	0	0	0	0	0	0
04:45:00	17100	0	0	0	0	0	0	0	0	0	0	0	0
04:50:00	17400	0	0	0	0	0	0	0	0	0	0	0	0
04:55:00	17700	0	0	0	0	0	0	0	0	0	0	0	0
05:00:00	18000	0	0	0	0	0	0	0	0	0	0	0	0
05:05:00	18300	0	0	0	0	0	0	0	0	0	0	0	0
05:10:00	18600	0	0	0	0	0	0	0	0	0	0	0	0
05:15:00	18900	0	0	0	0	0	0	0	0	0	0	0	0
05:20:00	19200	0	0	0	0	0	0	0	0	0	0	0	0
05:25:00	19500	2	1	0	1	1	0	0	1	1	1	0	0
05:30:00	19800	2	3	0	0	1	2	0	0	1	1	0	0
05:35:00	20100	4	2	0	2	2	0	0	2	2	2	0	0
05:40:00	20400	4	6	0	0	2	4	0	0	2	2	0	0
05:45:00	20700	6	5	0	1	3	2	0	1	3	3	0	0
05:50:00	21000	8	8	0	1	4	4	0	1	4	4	0	0
05:55:00	21300	6	7	0	0	3	4	0	0	3	3	0	0
06:00:00	21600	8	6	0	2	4	2	0	2	4	4	0	0
06:05:00	21900	18	17	0	3	9	8	0	3	9	9	0	0
06:10:00	22200	22	21	0	4	11	10	0	4	11	11	0	0
06:15:00	22500	24	26	0	2	12	14	0	2	12	12	0	0
06:20:00	22800	16	16	0	2	8	8	0	2	8	8	0	0
06:25:00	23100	20	20	0	2	10	10	0	2	10	10	0	0
06:30:00	23400	32	30	0	4	16	14	0	4	16	16	0	0
06:35:00	23700	32	32	0	4	16	16	0	4	16	16	0	0
06:40:00	24000	38	35	0	7	19	16	0	7	19	19	0	0
06:45:00	24300	56	50	0	13	28	22	0	13	28	28	0	0
06:50:00	24600	92	92	0	13	46	46	0	13	46	46	0	0
06:55:00	24900	107	112	0	8	54	59	0	8	53	53	0	0
07:00:00	25200	77	74	0	11	38	35	0	11	39	39	0	0
07:05:00	25500	100	92	0	19	50	42	0	19	50	50	0	0
07:10:00	25800	126	127	0	18	63	64	0	18	63	63	0	0
07:15:00	26100	142	135	0	25	71	64	0	25	71	71	0	0
07:20:00	26400	158	157	0	26	79	78	0	26	79	79	0	0
07:25:00	26700	196	194	0	28	98	96	0	28	98	98	0	0
07:30:00	27000	221	201	0	48	111	91	0	48	110	110	0	0
07:35:00	27300	345	346	0	47	172	173	0	47	173	173	0	0
07:40:00	27600	294	297	0	44	147	150	0	44	147	147	0	0
07:45:00	27900	256	256	0	44	128	128	0	44	128	128	0	0
07:50:00	28200	289	287	0	46	145	143	0	46	144	144	0	0
07:55:00	28500	355	339	0	62	177	161	0	62	178	178	0	0
08:00:00	28800	440	454	0	48	220	234	0	48	220	220	0	0
08:05:00	29100	458	427	0	79	229	198	0	79	229	229	0	0
08:10:00	29400	539	548	0	70	270	279	0	70	269	269	0	0
08:15:00	29700	463	469	0	64	231	237	0	64	232	232	0	0
08:20:00	30000	560	550	0	74	280	270	0	74	280	280	0	0
08:25:00	30300	604	598	0	80	302	296	0	80	302	302	0	0
08:30:00	30600	578	567	0	91	289	278	0	91	289	289	0	0
08:35:00	30900	658	641	0	108	329	312	0	108	329	329	0	0
08:40:00	31200	622	656	0	74	312	346	0	74	310	310	0	0
08:45:00	31500	663	637	0	100	331	305	0	100	332	332	0	0
08:50:00	31800	623	643	0	80	311	331	0	80	312	312	0	0
08:55:00	32100	618	603	0	95	309	294	0	95	309	309	0	0
09:00:00	32400	658	646	0	107	330	318	0	107	328	328	0	0
09:05:00	32700	662	678	0	91	330	346	0	91	332	332	0	0
09:10:00	33000	670	669	0	92	335	334	0	92	335	335	0	0
09:15:00	33300	604	614	0	82	302	312	0	82	302	302	0	0
09:20:00	33600	628	613	0	97	315	300	0	97	313	313	0	0
09:25:00	33900	630	634	0	93	314	318	0	93	316	316	0	0
09:30:00	34200	580	592	0	81	290	302	0	81	290	290	0	0
09:35:00	34500	590	585	0	86	295	290	0	86	295	295	0	0
09:40:00	34800	539	550	0	75	270	281	0	75	269	269	0	0
09:45:00	35100	479	495	0	59	239	255	0	59	240	240	0	0
09:50:00	35400	446	439	0	66	223	216	0	66	223	223	0	0
09:55:00	35700	450	469	0	47	225	244	0	47	225	225	0	0
10:00:00	36000	358	353	0	52	179	174	0	52	179	179	0	0
10:05:00	36300	346	347	0	51	173	174	0	51	173	173	0	0
10:10:00	36600	326	337	0	40	163	174	0	40	163	163	0	0
10:15:00	36900	292	292	0	40	146	146	0	40	146	146	0	0
10:20:00	37200	252	260	0	32	126	134	0	32	126	126	0	0
10:25:00	37500	203	202	0	33	102	101	0	33	101	101	0	0
10:30:00	37800	205	210	0	28	102	107	0	28	103	103	0	0
10:35:00	38100	202	205	0	25	101	104	0	25	101	101	0	0
10:40:00	38400	157	157	0	25	79	79	0	25	78	78	0	0
10:45:00	38700	115	125	0	15	57	67	0	15	58	58	0	0
10:50:00	39000	94	91	0	18	47	44	0	18	47	47	0	0
10:55:00	39300	110	111	0	17	55	56	0	17	55	55	0	0
11:00:00	39600	112	114	0	15	56	58	0	15	56	56	0	0
11:05:00	39900	84	90	0	9	42	48	0	9	42	42	0	0
11:10:00	40200	48	46	0	11	24	22	0	11	24	24	0	0
11:15:00	40500	82	83	0	10	41	42	0	10	41	41	0	0
11:20:00	40800	46	53	0	3	23	30	0	3	23	23	0	0
11:25:00	41100	24	22	0	5	12	10	0	5	12	12	0	0
11:30:00	41400	36	40	0	1	18	22	0	1	18	18	0	0
11:35:00	41700	20	16	0	5	10	6	0	5	10	10	0	0
11:40:00	42000	18	21	0	2	9	12	0	2	9	9	0	0
11:45:00	42300	22	23	0	1	11	12	0	1	11	11	0	0
11:50:00	42600	12	12	0	1	6	6	0	1	6	6	0	0
11:55:00	42900	2	3	0	0	1	2	0	0	1	1	0	0
12:00:00	43200	4	4	0	0	2	2	0	0	2	2	0	0
12:05:00	43500	0	0	0	0	0	0	0	0	0	0	0	0
12:10:00	43800	0	0	0	0	0	0	0	0	0	0	0	0
12:15:00	44100	4	4	0	0	2	2	0	0	2	2	0	0
12:20:00	44400	4	4	0	0	2	2	0	0	2	2	0	0
12:25:00	44700	0	0	0	0	0	0	0	0	0	0	0	0
12:30:00	45000	0	0	0	0	0	0	0	0	0	0	0	0
12:35:00	45300	0	0	0	0	0	0	0	0	0	0	0	0
12:40:00	45600	0	0	0	0	0	0	0	0	0	0	0	0
12:45:00	45900	0	0	0	0	0	0	0	0	0	0	0	0
12:50:00	46200	4	4	0	0	2	2	0	0	2	2	0	0
12:55:00	46500	0	0	0	0	0	0	0	0	0	0	0	0
13:00:00	46800	0	0	0	0	0	0	0	0	0	0	0	0
13:05:00	47100	0	0	0	0	0	0	0	0	0	0	0	0
13:10:00	47400	0	0	0	0	0	0	0	0	0	0	0	0
13:15:00	47700	0	0	0	0	0	0	0	0	0	0	0	0
13:20:00	48000	0	0	0	0	0	0	0	0	0	0	0	0
13:25:00	48300	0	0	0	0	0	0	0	0	0	0	0	0
13:30:00	48600	0	0	0	0	0	0	0	0	0	0	0	0
13:35:00	48900	0	0	0	0	0	0	0	0	0	0	0	0
13:40:00	49200	0	0	0	0	0	0	0	0	0	0	0	0
13:45:00	49500	0	0	0	0	0	0	0	0	0	0	0	0
13:50:00	49800	0	0	0	0	0	0	0	0	0	0	0	0
13:55:00	50100	0	0	0	0	0	0	0	0	0	0	0	0
14:00:00	50400	0	0	0	0	0	0	0	0	0	0	0	0
14:05:00	50700	0	0	0	0	0	0	0	0	0	0	0	0
14:10:00	51000	2	1	0	1	1	0	0	1	1	1	0	0
14:15:00	51300	2	3	0	0	1	2	0	0	1	1	0	0
14:20:00	51600	0	0	0	0	0	0	0	0	0	0	0	0
14:25:00	51900	0	0	0	0	0	0	0	0	0	0	0	0
14:30:00	52200	4	4	0	0	2	2	0	0	2	2	0	0
14:35:00	52500	0	0	0	0	0	0	0	0	0	0	0	0
14:40:00	52800	8	8	0	0	4	4	0	0	4	4	0	0
14:45:00	53100	2	1	0	1	1	0	0	1	1	1	0	0
14:50:00	53400	2	3	0	0	1	2	0	0	1	1	0	0
14:55:00	53700	2	1	0	1	1	0	0	1	1	1	0	0
15:00:00	54000	2	3	0	0	1	2	0	0	1	1	0	0
15:05:00	54300	18	15	0	3	9	6	0	3	9	9	0	0
15:10:00	54600	16	18	0	1	8	10	0	1	8	8	0	0
15:15:00	54900	22	19	0	4	11	8	0	4	11	11	0	0
15:20:00	55200	18	17	0	5	9	8	0	5	9	9	0	0
15:25:00	55500	22	27	0	0	11	16	0	0	11	11	0	0
15:30:00	55800	40	32	0	8	20	12	0	8	20	20	0	0
15:35:00	56100	46	45	0	9	23	22	0	9	23	23	0	0
15:40:00	56400	50	49	0	10	25	24	0	10	25	25	0	0
15:45:00	56700	68	74	0	4	34	40	0	4	34	34	0	0
15:50:00	57000	55	54	0	5	28	27	0	5	27	27	0	0
15:55:00	57300	61	52	0	14	30	21	0	14	31	31	0	0
16:00:00	57600	90	85	0	19	45	40	0	19	45	45	0	0
16:05:00	57900	147	142	0	24	74	69	0	24	73	73	0	0
16:10:00	58200	147	155	0	16	73	81	0	16	74	74	0	0
16:15:00	58500	162	151	0	27	81	70	0	27	81	81	0	0
16:20:00	58800	188	188	0	27	94	94	0	27	94	94	0	0
16:25:00	59100	170	173	0	24	85	88	0	24	85	85	0	0
16:30:00	59400	205	199	0	30	103	97	0	30	102	102	0	0
16:35:00	59700	257	250	0	37	128	121	0	37	129	129	0	0
16:40:00	60000	300	282	0	55	150	132	0	55	150	150	0	0
16:45:00	60300	301	315	0	41	151	165	0	41	150	150	0	0
16:50:00	60600	307	305	0	43	153	151	0	43	154	154	0	0
16:55:00	60900	408	382	0	69	204	178	0	69	204	204	0	0
17:00:00	61200	486	489	0	66	243	246	0	66	243	243	0	0
17:05:00	61500	484	474	0	76	242	232	0	76	242	242	0	0
17:10:00	61800	523	520	0	79	262	259	0	79	261	261	0	0
17:15:00	62100	517	514	0	82	258	255	0	82	259	259	0	0
17:20:00	62400	554	544	0	92	278	268	0	92	276	276	0	0
17:25:00	62700	586	608	0	70	292	314	0	70	294	294	0	0
17:30:00	63000	558	551	0	77	279	272	0	77	279	279	0	0
17:35:00	63300	586	595	0	68	293	302	0	68	293	293	0	0
17:40:00	63600	608	580	0	96	304	276	0	96	304	304	0	0
17:45:00	63900	632	638	0	90	316	322	0	90	316	316	0	0
17:50:00	64200	599	598	0	91	300	299	0	91	299	299	0	0
17:55:00	64500	673	672	0	92	336	335	0	92	337	337	0	0
18:00:00	64800	708	692	0	108	354	338	0	108	354	354	0	0
18:05:00	65100	698	703	0	103	349	354	0	103	349	349	0	0
18:10:00	65400	644	670	0	77	322	348	0	77	322	322	0	0
18:15:00	65700	603	584	0	96	302	283	0	96	301	301	0	0
18:20:00	66000	636	650	0	82	318	332	0	82	318	318	0	0
18:25:00	66300	574	561	0	95	287	274	0	95	287	287	0	0
18:30:00	66600	587	591	0	91	293	297	0	91	294	294	0	0
18:35:00	66900	586	597	0	80	293	304	0	80	293	293	0	0
18:40:00	67200	522	519	0	83	261	258	0	83	261	261	0	0
18:45:00	67500	539	552	0	70	270	283	0	70	269	269	0	0
18:50:00	67800	423	425	0	68	211	213	0	68	212	212	0	0
18:55:00	68100	388	398	0	58	194	204	0	58	194	194	0	0
19:00:00	68400	458	451	0	65	229	222	0	65	229	229	0	0
19:05:00	68700	398	409	0	54	199	210	0	54	199	199	0	0
19:10:00	69000	318	331	0	41	159	172	0	41	159	159	0	0
19:15:00	69300	260	266	0	35	130	136	0	35	130	130	0	0
19:20:00	69600	259	256	0	38	130	127	0	38	129	129	0	0
19:25:00	69900	209	216	0	31	104	111	0	31	105	105	0	0
19:30:00	70200	186	189	0	28	93	96	0	28	93	93	0	0
19:35:00	70500	150	155	0	23	75	80	0	23	75	75	0	0
19:40:00	70800	162	161	0	24	81	80	0	24	81	81	0	0
19:45:00	71100	142	152	0	14	72	82	0	14	70	70	0	0
19:50:00	71400	108	109	0	13	53	54	0	13	55	55	0	0
19:55:00	71700	94	97	0	10	47	50	0	10	47	47	0	0
20:00:00	72000	100	98	0	12	50	48	0	12	50	50	0	0
20:05:00	72300	61	65	0	8	31	35	0	8	30	30	0	0
20:10:00	72600	45	44	0	9	22	21	0	9	23	23	0	0
20:15:00	72900	36	42	0	3	18	24	0	3	18	18	0	0
20:20:00	73200	26	27	0	2	13	14	0	2	13	13	0	0
20:25:00	73500	26	25	0	3	13	12	0	3	13	13	0	0
20:30:00	73800	22	21	0	4	11	10	0	4	11	11	0	0
20:35:00	74100	23	24	0	3	12	13	0	3	11	11	0	0
20:40:00	74400	11	13	0	1	5	7	0	1	6	6	0	0
20:45:00	74700	18	17	0	2	9	8	0	2	9	9	0	0
20:50:00	75000	10	11	0	1	5	6	0	1	5	5	0	0
20:55:00	75300	4	4	0	1	2	2	0	1	2	2	0	0
21:00:00	75600	6	5	0	2	3	2	0	2	3	3	0	0
21:05:00	75900	8	8	0	2	4	4	0	2	4	4	0	0
21:10:00	76200	14	13	0	3	7	6	0	3	7	7	0	0
21:15:00	76500	8	10	0	1	4	6	0	1	4	4	0	0
21:20:00	76800	2	3	0	0	1	2	0	0	1	1	0	0
21:25:00	77100	0	0	0	0	0	0	0	0	0	0	0	0
21:30:00	77400	0	0	0	0	0	0	0	0	0	0	0	0
21:35:00	77700	0	0	0	0	0	0	0	0	0	0	0	0
21:40:00	78000	0	0	0	0	0	0	0	0	0	0	0	0
21:45:00	78300	0	0	0	0	0	0	0	0	0	0	0	0
21:50:00	78600	0	0	0	0	0	0	0	0	0	0	0	0
21:55:00	78900	0	0	0	0	0	0	0	0	0	0	0	0
22:00:00	79200	0	0	0	0	0	0	0	0	0	0	0	0
22:05:00	79500	0	0	0	0	0	0	0	0	0	0	0	0
22:10:00	79800	0	0	0	0	0	0	0	0	0	0	0	0
22:15:00	80100	0	0	0	0	0	0	0	0	0	0	0	0
22:20:00	80400	0	0	0	0	0	0	0	0	0	0	0	0
22:25:00	80700	0	0	0	0	0	0	0	0	0	0	0	0
22:30:00	81000	0	0	0	0	0	0	0	0	0	0	0	0
22:35:00	81300	0	0	0	0	0	0	0	0	0	0	0	0
22:40:00	81600	0	0	0	0	0	0	0	0	0	0	0	0
22:45:00	81900	0	0	0	0	0	0	0	0	0	0	0	0
22:50:00	82200	0	0	0	0	0	0	0	0	0	0	0	0
22:55:00	82500	0	0	0	0	0	0	0	0	0	0	0	0
23:00:00	82800	0	0	0	0	0	0	0	0	0	0	0	0
23:05:00	83100	0	0	0	0	0	0	0	0	0	0	0	0
23:10:00	83400	0	0	0	0	0	0	0	0	0	0	0	0
23:15:00	83700	0	0	0	0	0	0	0	0	0	0	0	0
23:20:00	84000	0	0	0	0	0	0	0	0	0	0	0	0
23:25:00	84300	0	0	0	0	0	0	0	0	0	0	0	0
23:30:00	84600	0	0	0	0	0	0	0	0	0	0	0	0
23:35:00	84900	0	0	0	0	0	0	0	0	0	0	0	0
23:40:00	85200	0	0	0	0	0	0	0	0	0	0	0	0
23:45:00	85500	0	0	0	0	0	0	0	0	0	0	0	0
23:50:00	85800	0	0	0	0	0	0	0	0	0	0	0	0
23:55:00	86100	0	0	0	0	0	0	0	0	0	0	0	0
24:00:00	86400	0	0	0	0	0	0	0	0	0	0	0	0
24:05:00	86700	0	0	0	0	0	0	0	0	0	0	0	0
24:10:00	87000	0	0	0	0	0	0	0	0	0	0	0	0
24:15:00	87300	0	0	0	0	0	0	0	0	0	0	0	0
24:20:00	87600	0	0	0	0	0	0	0	0	0	0	0	0
24:25:00	87900	0	0	0	0	0	0	0	0	0	0	0	0
24:30:00	88200	0	0	0	0	0	0	0	0	0	0	0	0
24:35:00	88500	0	0	0	0	0	0	0	0	0	0	0	0
24:40:00	88800	0	0	0	0	0	0	0	0	0	0	0	0
24:45:00	89100	0	0	0	0	0	0	0	0	0	0	0	0
24:50:00	89400	0	0	0	0	0	0	0	0	0	0	0	0
24:55:00	89700	0	0	0	0	0	0	0	0	0	0	0	0
25:00:00	90000	0	0	0	0	0	0	0	0	0	0	0	0
25:05:00	90300	0	0	0	0	0	0	0	0	0	0	0	0
25:10:00	90600	0	0	0	0	0	0	0	0	0	0	0	0
25:15:00	90900	0	0	0	0	0	0	0	0	0	0	0	0
25:20:00	91200	0	0	0	0	0	0	0	0	0	0	0	0
25:25:00	91500	0	0	0	0	0	0	0	0	0	0	0	0
25:30:00	91800	0	0	0	0	0	0	0	0	0	0	0	0
25:35:00	92100	0	0	0	0	0	0	0	0	0	0	0	0
25:40:00	92400	0	0	0	0	0	0	0	0	0	0	0	0
25:45:00	92700	0	0	0	0	0	0	0	0	0	0	0	0
25:50:00	93000	0	0	0	0	0	0	0	0	0	0	0	0
25:55:00	93300	0	0	0	0	0	0	0	0	0	0	0	0
26:00:00	93600	0	0	0	0	0	0	0	0	0	0	0	0
26:05:00	93900	0	0	0	0	0	0	0	0	0	0	0	0
26:10:00	94200	0	0	0	0	0	0	0	0	0	0	0	0
26:15:00	94500	0	0	0	0	0	0	0	0	0	0	0	0
26:20:00	94800	0	0	0	0	0	0	0	0	0	0	0	0
26:25:00	95100	0	0	0	0	0	0	0	0	0	0	0	0
26:30:00	95400	0	0	0	0	0	0	0	0	0	0	0	0
26:35:00	95700	0	0	0	0	0	0	0	0	0	0	0	0
26:40:00	96000	0	0	0	0	0	0	0	0	0	0	0	0
26:45:00	96300	0	0	0	0	0	0	0	0	0	0	0	0
26:50:00	96600	0	0	0	0	0	0	0	0	0	0	0	0
26:55:00	96900	0	0	0	0	0	0	0	0	0	0	0	0
27:00:00	97200	0	0	0	0	0	0	0	0	0	0	0	0
27:05:00	97500	0	0	0	0	0	0	0	0	0	0	0	0
27:10:00	97800	0	0	0	0	0	0	0	0	0	0	0	0
27:15:00	98100	0	0	0	0	0	0	0	0	0	0	0	0
27:20:00	98400	0	0	0	0	0	0	0	0	0	0	0	0
27:25:00	98700	0	0	0	0	0	0	0	0	0	0	0	0
27:30:00	99000	0	0	0	0	0	0	0	0	0	0	0	0
27:35:00	99300	0	0	0	0	0	0	0	0	0	0	0	0
27:40:00	99600	0	0	0	0	0	0	0	0	0	0	0	0
27:45:00	99900	0	0	0	0	0	0	0	0	0	0	0	0
27:50:00	100200	0	0	0	0	0	0	0	0	0	0	0	0
27:55:00	100500	0	0	0	0	0	0	0	0	0	0	0	0
28:00:00	100800	0	0	0	0	0	0	0	0	0	0	0	0
28:05:00	101100	0	0	0	0	0	0	0	0	0	0	0	0
28:10:00	101400	0	0	0	0	0	0	0	0	0	0	0	0
28:15:00	101700	0	0	0	0	0	0	0	0	0	0	0	0
28:20:00	102000	0	0	0	0	0	0	0	0	0	0	0	0
28:25:00	102300	0	0	0	0	0	0	0	0	0	0	0	0
28:30:00	102600	0	0	0	0	0	0	0	0	0	0	0	0
28:35:00	102900	0	0	0	0	0	0	0	0	0	0	0	0
28:40:00	103200	0	0	0	0	0	0	0	0	0	0	0	0
28:45:00	103500	0	0	0	0	0	0	0	0	0	0	0	0
28:50:00	103800	0	0	0	0	0	0	0	0	0	0	0	0
28:55:00	104100	0	0	0	0	0	0	0	0	0	0	0	0
29:00:00	104400	0	0	0	0	0	0	0	0	0	0	0	0
29:05:00	104700	0	0	0	0	0	0	0	0	0	0	0	0
29:10:00	105000	0	0	0	0	0	0	0	0	0	0	0	0
29:15:00	105300	0	0	0	0	0	0	0	0	0	0	0	0
29:20:00	105600	0	0	0	0	0	0	0	0	0	0	0	0
29:25:00	105900	0	0	0	0	0	0	0	0	0	0	0	0
29:30:00	106200	0	0	0	0	0	0	0	0	0	0	0	0
29:35:00	106500	0	0	0	0	0	0	0	0	0	0	0	0
29:40:00	106800	0	0	0	0	0	0	0	0	0	0	0	0
29:45:00	107100	0	0	0	0	0	0	0	0	0	0	0	0
29:50:00	107400	0	0	0	0	0	0	0	0	0	0	0	0
29:55:00	107700	0	0	0	0	0	0	0	0	0	0	0	0
30:00:00	108000	0	0	0	0	0	0	0	0	0	0	0	0
30:05:00	108300	0	0	0	0	0	0	0	0	0	0	0	0
