time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_car	arrivals_car	stuck_car	en-route_car	departures_egress_walk	arrivals_egress_walk	stuck_egress_walk	en-route_egress_walk
03:35:00	12900	0	0	0	0	0	0	0	0	0	0	0	0
03:40:00	13200	0	0	0	0	0	0	0	0	0	0	0	0
03:45:00	13500	0	0	0	0	0	0	0	0	0	0	0	0
03:50:00	13800	0	0	0	0	0	0	0	0	0	0	0	0
03:55:00	14100	0	0	0	0	0	0	0	0	0	0	0	0
04:00:00	14400	0	0	0	0	0	0	0	0	0	0	0	0
04:05:00	14700	0	0	0	0	0	0	0	0	0	0	0	0
04:10:00	15000	0	0	0	0	0	0	0	0	0	0	0	0
04:15:00	15300	0	0	0	0	0	0	0	0	0	0	0	0
04:20:00	15600	0	0	0	0	0	0	0	0	0	0	0	0
04:25:00	15900	0	0	0	0	0	0	0	0	0	0	0	0
04:30:00	16200	0	0	0	0	0	0	0	0	0	0	0	0
04:35:00	16500	0	0	0	0	0	0	0	0	0	0	0	0
04:40:00	16800	0	0	0	0	0	0	0	0	0	0	0	0
04:45:00	17100	0	0	0	0	0	0	0	0	0	0	0	0
04:50:00	17400	0	0	0	0	0	0	0	0	0	0	0	0
04:55:00	17700	0	0	0	0	0	0	0	0	0	0	0	0
05:00:00	18000	0	0	0	0	0	0	0	0	0	0	0	0
05:05:00	18300	2	1	0	1	1	0	0	1	1	1	0	0
05:10:00	18600	0	0	0	1	0	0	0	1	0	0	0	0
05:15:00	18900	0	0	0	1	0	0	0	1	0	0	0	0
05:20:00	19200	2	3	0	0	1	2	0	0	1	1	0	0
05:25:00	19500	2	1	0	1	1	0	0	1	1	1	0	0
05:30:00	19800	4	4	0	1	2	2	0	1	2	2	0	0
05:35:00	20100	8	8	0	1	4	4	0	1	4	4	0	0
05:40:00	20400	0	0	0	1	0	0	0	1	0	0	0	0
05:45:00	20700	2	3	0	0	1	2	0	0	1	1	0	0
05:50:00	21000	2	1	0	1	1	0	0	1	1	1	0	0
05:55:00	21300	8	6	0	3	4	2	0	3	4	4	0	0
06:00:00	21600	8	8	0	3	4	4	0	3	4	4	0	0
06:05:00	21900	18	17	0	4	9	8	0	4	9	9	0	0
06:10:00	22200	22	19	0	7	11	8	0	7	11	11	0	0
06:15:00	22500	12	12	0	7	6	6	0	7	6	6	0	0
06:20:00	22800	28	30	0	5	14	16	0	5	14	14	0	0
06:25:00	23100	16	12	0	9	8	4	0	9	8	8	0	0
06:30:00	23400	22	17	0	14	11	6	0	14	11	11	0	0
06:35:00	23700	42	37	0	19	21	16	0	19	21	21	0	0
06:40:00	24000	76	62	0	33	38	24	0	33	38	38	0	0
06:45:00	24300	110	105	0	38	55	50	0	38	55	55	0	0
06:50:00	24600	106	111	0	33	53	58	0	33	53	53	0	0
06:55:00	24900	106	95	0	44	53	42	0	44	53	53	0	0
07:00:00	25200	116	120	0	40	58	62	0	40	58	58	0	0
07:05:00	25500	126	125	0	41	63	62	0	41	63	63	0	0
07:10:00	25800	136	130	0	47	68	62	0	47	68	68	0	0
07:15:00	26100	148	140	0	55	74	66	0	55	74	74	0	0
07:20:00	26400	180	170	0	65	90	80	0	65	90	90	0	0
07:25:00	26700	176	172	0	69	88	84	0	69	88	88	0	0
07:30:00	27000	268	264	0	73	134	130	0	73	134	134	0	0
07:35:00	27300	228	226	0	75	114	112	0	75	114	114	0	0
07:40:00	27600	256	238	0	93	128	110	0	93	128	128	0	0
07:45:00	27900	326	307	0	112	163	144	0	112	163	163	0	0
07:50:00	28200	391	378	0	125	196	183	0	125	195	195	0	0
07:55:00	28500	375	377	0	123	187	189	0	123	188	188	0	0
08:00:00	28800	432	422	0	133	216	206	0	133	216	216	0	0
08:05:00	29100	456	438	0	151	228	210	0	151	228	228	0	0
08:10:00	29400	528	506	0	173	264	242	0	173	264	264	0	0
08:15:00	29700	546	539	0	180	273	266	0	180	273	273	0	0
08:20:00	30000	606	579	0	207	303	276	0	207	303	303	0	0
08:25:00	30300	622	619	0	210	311	308	0	210	311	311	0	0
08:30:00	30600	609	609	0	210	305	305	0	210	304	304	0	0
08:35:00	30900	599	609	0	200	299	309	0	200	300	300	0	0
08:40:00	31200	641	627	0	214	321	307	0	214	320	320	0	0
08:45:00	31500	654	627	0	241	327	300	0	241	327	327	0	0
08:50:00	31800	630	619	0	252	315	304	0	252	315	315	0	0
08:55:00	32100	654	661	0	245	327	334	0	245	327	327	0	0
09:00:00	32400	629	634	0	240	314	319	0	240	315	315	0	0
09:05:00	32700	644	625	0	259	323	304	0	259	321	321	0	0
09:10:00	33000	614	632	0	241	306	324	0	241	308	308	0	0
09:15:00	33300	618	603	0	256	309	294	0	256	309	309	0	0
09:20:00	33600	559	578	0	237	280	299	0	237	279	279	0	0
09:25:00	33900	583	577	0	243	291	285	0	243	292	292	0	0
09:30:00	34200	574	567	0	250	287	280	0	250	287	287	0	0
09:35:00	34500	558	579	0	229	279	300	0	229	279	279	0	0
09:40:00	34800	476	484	0	221	238	246	0	221	238	238	0	0
09:45:00	35100	482	501	0	202	241	260	0	202	241	241	0	0
09:50:00	35400	422	407	0	217	211	196	0	217	211	211	0	0
09:55:00	35700	399	400	0	216	200	201	0	216	199	199	0	0
10:00:00	36000	393	408	0	201	196	211	0	201	197	197	0	0
10:05:00	36300	334	363	0	172	167	196	0	172	167	167	0	0
10:10:00	36600	293	287	0	178	147	141	0	178	146	146	0	0
10:15:00	36900	279	297	0	160	139	157	0	160	140	140	0	0
10:20:00	37200	249	257	0	152	125	133	0	152	124	124	0	0
10:25:00	37500	187	189	0	150	93	95	0	150	94	94	0	0
10:30:00	37800	191	192	0	149	96	97	0	149	95	95	0	0
10:35:00	38100	144	152	0	141	72	80	0	141	72	72	0	0
10:40:00	38400	137	148	0	130	68	79	0	130	69	69	0	0
10:45:00	38700	114	121	0	123	57	64	0	123	57	57	0	0
10:50:00	39000	84	86	0	121	42	44	0	121	42	42	0	0
10:55:00	39300	104	108	0	117	52	56	0	117	52	52	0	0
11:00:00	39600	90	87	0	120	45	42	0	120	45	45	0	0
11:05:00	39900	66	71	0	115	33	38	0	115	33	33	0	0
11:10:00	40200	64	64	0	115	32	32	0	115	32	32	0	0
11:15:00	40500	62	65	0	112	31	34	0	112	31	31	0	0
11:20:00	40800	42	49	0	105	21	28	0	105	21	21	0	0
11:25:00	41100	40	40	0	105	20	20	0	105	20	20	0	0
11:30:00	41400	26	27	0	104	13	14	0	104	13	13	0	0
11:35:00	41700	12	16	0	100	6	10	0	100	6	6	0	0
11:40:00	42000	14	15	0	99	7	8	0	99	7	7	0	0
11:45:00	42300	8	10	0	97	4	6	0	97	4	4	0	0
11:50:00	42600	6	7	0	96	3	4	0	96	3	3	0	0
11:55:00	42900	2	1	0	97	1	0	0	97	1	1	0	0
12:00:00	43200	2	3	0	96	1	2	0	96	1	1	0	0
12:05:00	43500	6	5	0	97	3	2	0	97	3	3	0	0
12:10:00	43800	0	0	0	97	0	0	0	97	0	0	0	0
12:15:00	44100	2	3	0	96	1	2	0	96	1	1	0	0
12:20:00	44400	0	0	0	96	0	0	0	96	0	0	0	0
12:25:00	44700	0	0	0	96	0	0	0	96	0	0	0	0
12:30:00	45000	0	0	0	96	0	0	0	96	0	0	0	0
12:35:00	45300	0	0	0	96	0	0	0	96	0	0	0	0
12:40:00	45600	0	0	0	96	0	0	0	96	0	0	0	0
12:45:00	45900	0	0	0	96	0	0	0	96	0	0	0	0
12:50:00	46200	0	0	0	96	0	0	0	96	0	0	0	0
12:55:00	46500	0	0	0	96	0	0	0	96	0	0	0	0
13:00:00	46800	0	0	0	96	0	0	0	96	0	0	0	0
13:05:00	47100	0	0	0	96	0	0	0	96	0	0	0	0
13:10:00	47400	0	0	0	96	0	0	0	96	0	0	0	0
13:15:00	47700	0	0	0	96	0	0	0	96	0	0	0	0
13:20:00	48000	0	0	0	96	0	0	0	96	0	0	0	0
13:25:00	48300	0	0	0	96	0	0	0	96	0	0	0	0
13:30:00	48600	0	0	0	96	0	0	0	96	0	0	0	0
13:35:00	48900	0	0	0	96	0	0	0	96	0	0	0	0
13:40:00	49200	0	0	0	96	0	0	0	96	0	0	0	0
13:45:00	49500	0	0	0	96	0	0	0	96	0	0	0	0
13:50:00	49800	0	0	0	96	0	0	0	96	0	0	0	0
13:55:00	50100	0	0	0	96	0	0	0	96	0	0	0	0
14:00:00	50400	0	0	0	96	0	0	0	96	0	0	0	0
14:05:00	50700	0	0	0	96	0	0	0	96	0	0	0	0
14:10:00	51000	0	0	0	96	0	0	0	96	0	0	0	0
14:15:00	51300	0	0	0	96	0	0	0	96	0	0	0	0
14:20:00	51600	2	1	0	97	1	0	0	97	1	1	0	0
14:25:00	51900	2	3	0	96	1	2	0	96	1	1	0	0
14:30:00	52200	2	1	0	97	1	0	0	97	1	1	0	0
14:35:00	52500	2	3	0	96	1	2	0	96	1	1	0	0
14:40:00	52800	0	0	0	96	0	0	0	96	0	0	0	0
14:45:00	53100	2	1	0	97	1	0	0	97	1	1	0	0
14:50:00	53400	0	0	0	97	0	0	0	97	0	0	0	0
14:55:00	53700	6	5	0	98	3	2	0	98	3	3	0	0
15:00:00	54000	8	8	0	98	4	4	0	98	4	4	0	0
15:05:00	54300	2	3	0	97	1	2	0	97	1	1	0	0
15:10:00	54600	8	6	0	99	4	2	0	99	4	4	0	0
15:15:00	54900	10	11	0	98	5	6	0	98	5	5	0	0
15:20:00	55200	18	15	0	101	9	6	0	101	9	9	0	0
15:25:00	55500	20	18	0	103	10	8	0	103	10	10	0	0
15:30:00	55800	12	14	0	101	6	8	0	101	6	6	0	0
15:35:00	56100	16	14	0	103	8	6	0	103	8	8	0	0
15:40:00	56400	42	31	0	114	21	10	0	114	21	21	0	0
15:45:00	56700	50	45	0	119	25	20	0	119	25	25	0	0
15:50:00	57000	68	70	0	117	34	36	0	117	34	34	0	0
15:55:00	57300	64	64	0	117	32	32	0	117	32	32	0	0
16:00:00	57600	94	85	0	126	47	38	0	126	47	47	0	0
16:05:00	57900	90	89	0	127	45	44	0	127	45	45	0	0
16:10:00	58200	126	125	0	128	63	62	0	128	63	63	0	0
16:15:00	58500	130	115	0	143	65	50	0	143	65	65	0	0
16:20:00	58800	142	137	0	148	71	66	0	148	71	71	0	0
16:25:00	59100	170	161	0	157	85	76	0	157	85	85	0	0
16:30:00	59400	226	219	0	164	113	106	0	164	113	113	0	0
16:35:00	59700	254	247	0	171	127	120	0	171	127	127	0	0
16:40:00	60000	276	242	0	205	138	104	0	205	138	138	0	0
16:45:00	60300	368	364	0	209	184	180	0	209	184	184	0	0
16:50:00	60600	364	372	0	201	182	190	0	201	182	182	0	0
16:55:00	60900	350	345	0	206	175	170	0	206	175	175	0	0
17:00:00	61200	396	388	0	214	198	190	0	214	198	198	0	0
17:05:00	61500	378	361	0	231	189	172	0	231	189	189	0	0
17:10:00	61800	442	431	0	242	221	210	0	242	221	221	0	0
17:15:00	62100	472	462	0	252	236	226	0	252	236	236	0	0
17:20:00	62400	492	480	0	264	246	234	0	264	246	246	0	0
17:25:00	62700	564	526	0	302	282	244	0	302	282	282	0	0
17:30:00	63000	612	620	0	294	306	314	0	294	306	306	0	0
17:35:00	63300	614	605	0	303	307	298	0	303	307	307	0	0
17:40:00	63600	612	620	0	295	306	314	0	295	306	306	0	0
17:45:00	63900	634	607	0	322	317	290	0	322	317	317	0	0
17:50:00	64200	686	697	0	311	343	354	0	311	343	343	0	0
17:55:00	64500	655	658	0	308	328	331	0	308	327	327	0	0
18:00:00	64800	633	623	0	318	317	307	0	318	316	316	0	0
18:05:00	65100	634	650	0	302	316	332	0	302	318	318	0	0
18:10:00	65400	656	638	0	320	328	310	0	320	328	328	0	0
18:15:00	65700	636	644	0	312	318	326	0	312	318	318	0	0
18:20:00	66000	611	608	0	315	306	303	0	315	305	305	0	0
18:25:00	66300	559	573	0	301	279	293	0	301	280	280	0	0
18:30:00	66600	546	551	0	296	273	278	0	296	273	273	0	0
18:35:00	66900	539	544	0	291	270	275	0	291	269	269	0	0
18:40:00	67200	517	514	0	294	258	255	0	294	259	259	0	0
18:45:00	67500	526	545	0	275	263	282	0	275	263	263	0	0
18:50:00	67800	404	395	0	284	203	194	0	284	201	201	0	0
18:55:00	68100	484	503	0	265	241	260	0	265	243	243	0	0
19:00:00	68400	421	431	0	255	211	221	0	255	210	210	0	0
19:05:00	68700	363	369	0	249	181	187	0	249	182	182	0	0
19:10:00	69000	350	341	0	258	175	166	0	258	175	175	0	0
19:15:00	69300	348	374	0	232	174	200	0	232	174	174	0	0
19:20:00	69600	274	293	0	213	137	156	0	213	137	137	0	0
19:25:00	69900	208	224	0	197	104	120	0	197	104	104	0	0
19:30:00	70200	194	199	0	192	97	102	0	192	97	97	0	0
19:35:00	70500	170	173	0	189	85	88	0	189	85	85	0	0
19:40:00	70800	170	175	0	184	85	90	0	184	85	85	0	0
19:45:00	71100	156	166	0	174	78	88	0	174	78	78	0	0
19:50:00	71400	92	102	0	164	46	56	0	164	46	46	0	0
19:55:00	71700	102	105	0	161	51	54	0	161	51	51	0	0
20:00:00	72000	89	89	0	161	45	45	0	161	44	44	0	0
20:05:00	72300	67	71	0	157	33	37	0	157	34	34	0	0
20:10:00	72600	70	73	0	154	35	38	0	154	35	35	0	0
20:15:00	72900	54	55	0	153	27	28	0	153	27	27	0	0
20:20:00	73200	47	50	0	150	24	27	0	150	23	23	0	0
20:25:00	73500	27	35	0	142	13	21	0	142	14	14	0	0
20:30:00	73800	30	31	0	141	15	16	0	141	15	15	0	0
20:35:00	74100	14	17	0	138	7	10	0	138	7	7	0	0
20:40:00	74400	12	12	0	138	6	6	0	138	6	6	0	0
20:45:00	74700	12	12	0	138	6	6	0	138	6	6	0	0
20:50:00	75000	6	7	0	137	3	4	0	137	3	3	0	0
20:55:00	75300	10	7	0	140	5	2	0	140	5	5	0	0
21:00:00	75600	10	15	0	135	5	10	0	135	5	5	0	0
21:05:00	75900	2	1	0	136	1	0	0	136	1	1	0	0
21:10:00	76200	2	3	0	135	1	2	0	135	1	1	0	0
21:15:00	76500	2	1	0	136	1	0	0	136	1	1	0	0
21:20:00	76800	2	3	0	135	1	2	0	135	1	1	0	0
21:25:00	77100	2	1	0	136	1	0	0	136	1	1	0	0
21:30:00	77400	0	0	0	136	0	0	0	136	0	0	0	0
21:35:00	77700	4	4	0	136	2	2	0	136	2	2	0	0
21:40:00	78000	2	3	0	135	1	2	0	135	1	1	0	0
21:45:00	78300	0	0	0	135	0	0	0	135	0	0	0	0
21:50:00	78600	0	0	0	135	0	0	0	135	0	0	0	0
21:55:00	78900	0	0	0	135	0	0	0	135	0	0	0	0
22:00:00	79200	0	0	0	135	0	0	0	135	0	0	0	0
22:05:00	79500	0	0	0	135	0	0	0	135	0	0	0	0
22:10:00	79800	0	0	0	135	0	0	0	135	0	0	0	0
22:15:00	80100	0	0	0	135	0	0	0	135	0	0	0	0
22:20:00	80400	0	0	0	135	0	0	0	135	0	0	0	0
22:25:00	80700	0	0	0	135	0	0	0	135	0	0	0	0
22:30:00	81000	0	0	0	135	0	0	0	135	0	0	0	0
22:35:00	81300	0	0	0	135	0	0	0	135	0	0	0	0
22:40:00	81600	0	0	0	135	0	0	0	135	0	0	0	0
22:45:00	81900	0	0	0	135	0	0	0	135	0	0	0	0
22:50:00	82200	0	0	0	135	0	0	0	135	0	0	0	0
22:55:00	82500	0	0	0	135	0	0	0	135	0	0	0	0
23:00:00	82800	0	0	0	135	0	0	0	135	0	0	0	0
23:05:00	83100	0	0	0	135	0	0	0	135	0	0	0	0
23:10:00	83400	0	0	0	135	0	0	0	135	0	0	0	0
23:15:00	83700	0	0	0	135	0	0	0	135	0	0	0	0
23:20:00	84000	0	0	0	135	0	0	0	135	0	0	0	0
23:25:00	84300	0	0	0	135	0	0	0	135	0	0	0	0
23:30:00	84600	0	0	0	135	0	0	0	135	0	0	0	0
23:35:00	84900	0	0	0	135	0	0	0	135	0	0	0	0
23:40:00	85200	0	0	0	135	0	0	0	135	0	0	0	0
23:45:00	85500	0	0	0	135	0	0	0	135	0	0	0	0
23:50:00	85800	0	0	0	135	0	0	0	135	0	0	0	0
23:55:00	86100	0	0	135	0	0	0	135	0	0	0	0	0
24:00:00	86400	0	0	0	0	0	0	0	0	0	0	0	0
24:05:00	86700	0	0	0	0	0	0	0	0	0	0	0	0
24:10:00	87000	0	0	0	0	0	0	0	0	0	0	0	0
24:15:00	87300	0	0	0	0	0	0	0	0	0	0	0	0
24:20:00	87600	0	0	0	0	0	0	0	0	0	0	0	0
24:25:00	87900	0	0	0	0	0	0	0	0	0	0	0	0
24:30:00	88200	0	0	0	0	0	0	0	0	0	0	0	0
24:35:00	88500	0	0	0	0	0	0	0	0	0	0	0	0
24:40:00	88800	0	0	0	0	0	0	0	0	0	0	0	0
24:45:00	89100	0	0	0	0	0	0	0	0	0	0	0	0
24:50:00	89400	0	0	0	0	0	0	0	0	0	0	0	0
24:55:00	89700	0	0	0	0	0	0	0	0	0	0	0	0
25:00:00	90000	0	0	0	0	0	0	0	0	0	0	0	0
25:05:00	90300	0	0	0	0	0	0	0	0	0	0	0	0
25:10:00	90600	0	0	0	0	0	0	0	0	0	0	0	0
25:15:00	90900	0	0	0	0	0	0	0	0	0	0	0	0
25:20:00	91200	0	0	0	0	0	0	0	0	0	0	0	0
25:25:00	91500	0	0	0	0	0	0	0	0	0	0	0	0
25:30:00	91800	0	0	0	0	0	0	0	0	0	0	0	0
25:35:00	92100	0	0	0	0	0	0	0	0	0	0	0	0
25:40:00	92400	0	0	0	0	0	0	0	0	0	0	0	0
25:45:00	92700	0	0	0	0	0	0	0	0	0	0	0	0
25:50:00	93000	0	0	0	0	0	0	0	0	0	0	0	0
25:55:00	93300	0	0	0	0	0	0	0	0	0	0	0	0
26:00:00	93600	0	0	0	0	0	0	0	0	0	0	0	0
26:05:00	93900	0	0	0	0	0	0	0	0	0	0	0	0
26:10:00	94200	0	0	0	0	0	0	0	0	0	0	0	0
26:15:00	94500	0	0	0	0	0	0	0	0	0	0	0	0
26:20:00	94800	0	0	0	0	0	0	0	0	0	0	0	0
26:25:00	95100	0	0	0	0	0	0	0	0	0	0	0	0
26:30:00	95400	0	0	0	0	0	0	0	0	0	0	0	0
26:35:00	95700	0	0	0	0	0	0	0	0	0	0	0	0
26:40:00	96000	0	0	0	0	0	0	0	0	0	0	0	0
26:45:00	96300	0	0	0	0	0	0	0	0	0	0	0	0
26:50:00	96600	0	0	0	0	0	0	0	0	0	0	0	0
26:55:00	96900	0	0	0	0	0	0	0	0	0	0	0	0
27:00:00	97200	0	0	0	0	0	0	0	0	0	0	0	0
27:05:00	97500	0	0	0	0	0	0	0	0	0	0	0	0
27:10:00	97800	0	0	0	0	0	0	0	0	0	0	0	0
27:15:00	98100	0	0	0	0	0	0	0	0	0	0	0	0
27:20:00	98400	0	0	0	0	0	0	0	0	0	0	0	0
27:25:00	98700	0	0	0	0	0	0	0	0	0	0	0	0
27:30:00	99000	0	0	0	0	0	0	0	0	0	0	0	0
27:35:00	99300	0	0	0	0	0	0	0	0	0	0	0	0
27:40:00	99600	0	0	0	0	0	0	0	0	0	0	0	0
27:45:00	99900	0	0	0	0	0	0	0	0	0	0	0	0
27:50:00	100200	0	0	0	0	0	0	0	0	0	0	0	0
27:55:00	100500	0	0	0	0	0	0	0	0	0	0	0	0
28:00:00	100800	0	0	0	0	0	0	0	0	0	0	0	0
28:05:00	101100	0	0	0	0	0	0	0	0	0	0	0	0
28:10:00	101400	0	0	0	0	0	0	0	0	0	0	0	0
28:15:00	101700	0	0	0	0	0	0	0	0	0	0	0	0
28:20:00	102000	0	0	0	0	0	0	0	0	0	0	0	0
28:25:00	102300	0	0	0	0	0	0	0	0	0	0	0	0
28:30:00	102600	0	0	0	0	0	0	0	0	0	0	0	0
28:35:00	102900	0	0	0	0	0	0	0	0	0	0	0	0
28:40:00	103200	0	0	0	0	0	0	0	0	0	0	0	0
28:45:00	103500	0	0	0	0	0	0	0	0	0	0	0	0
28:50:00	103800	0	0	0	0	0	0	0	0	0	0	0	0
28:55:00	104100	0	0	0	0	0	0	0	0	0	0	0	0
29:00:00	104400	0	0	0	0	0	0	0	0	0	0	0	0
29:05:00	104700	0	0	0	0	0	0	0	0	0	0	0	0
29:10:00	105000	0	0	0	0	0	0	0	0	0	0	0	0
29:15:00	105300	0	0	0	0	0	0	0	0	0	0	0	0
29:20:00	105600	0	0	0	0	0	0	0	0	0	0	0	0
29:25:00	105900	0	0	0	0	0	0	0	0	0	0	0	0
29:30:00	106200	0	0	0	0	0	0	0	0	0	0	0	0
29:35:00	106500	0	0	0	0	0	0	0	0	0	0	0	0
29:40:00	106800	0	0	0	0	0	0	0	0	0	0	0	0
29:45:00	107100	0	0	0	0	0	0	0	0	0	0	0	0
29:50:00	107400	0	0	0	0	0	0	0	0	0	0	0	0
29:55:00	107700	0	0	0	0	0	0	0	0	0	0	0	0
30:00:00	108000	0	0	0	0	0	0	0	0	0	0	0	0
30:05:00	108300	0	0	0	0	0	0	0	0	0	0	0	0
