time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_car	arrivals_car	stuck_car	en-route_car	departures_egress_walk	arrivals_egress_walk	stuck_egress_walk	en-route_egress_walk
03:35:00	12900	0	0	0	0	0	0	0	0	0	0	0	0
03:40:00	13200	0	0	0	0	0	0	0	0	0	0	0	0
03:45:00	13500	0	0	0	0	0	0	0	0	0	0	0	0
03:50:00	13800	0	0	0	0	0	0	0	0	0	0	0	0
03:55:00	14100	0	0	0	0	0	0	0	0	0	0	0	0
04:00:00	14400	0	0	0	0	0	0	0	0	0	0	0	0
04:05:00	14700	0	0	0	0	0	0	0	0	0	0	0	0
04:10:00	15000	0	0	0	0	0	0	0	0	0	0	0	0
04:15:00	15300	0	0	0	0	0	0	0	0	0	0	0	0
04:20:00	15600	0	0	0	0	0	0	0	0	0	0	0	0
04:25:00	15900	0	0	0	0	0	0	0	0	0	0	0	0
04:30:00	16200	0	0	0	0	0	0	0	0	0	0	0	0
04:35:00	16500	0	0	0	0	0	0	0	0	0	0	0	0
04:40:00	16800	0	0	0	0	0	0	0	0	0	0	0	0
04:45:00	17100	0	0	0	0	0	0	0	0	0	0	0	0
04:50:00	17400	0	0	0	0	0	0	0	0	0	0	0	0
04:55:00	17700	0	0	0	0	0	0	0	0	0	0	0	0
05:00:00	18000	0	0	0	0	0	0	0	0	0	0	0	0
05:05:00	18300	0	0	0	0	0	0	0	0	0	0	0	0
05:10:00	18600	4	2	0	2	2	0	0	2	2	2	0	0
05:15:00	18900	6	5	0	3	3	2	0	3	3	3	0	0
05:20:00	19200	2	3	0	2	1	2	0	2	1	1	0	0
05:25:00	19500	0	0	0	2	0	0	0	2	0	0	0	0
05:30:00	19800	0	0	0	2	0	0	0	2	0	0	0	0
05:35:00	20100	2	3	0	1	1	2	0	1	1	1	0	0
05:40:00	20400	6	5	0	2	3	2	0	2	3	3	0	0
05:45:00	20700	6	5	0	3	3	2	0	3	3	3	0	0
05:50:00	21000	10	7	0	6	5	2	0	6	5	5	0	0
05:55:00	21300	8	12	0	2	4	8	0	2	4	4	0	0
06:00:00	21600	6	7	0	1	3	4	0	1	3	3	0	0
06:05:00	21900	4	2	0	3	2	0	0	3	2	2	0	0
06:10:00	22200	8	6	0	5	4	2	0	5	4	4	0	0
06:15:00	22500	10	9	0	6	5	4	0	6	5	5	0	0
06:20:00	22800	18	13	0	11	9	4	0	11	9	9	0	0
06:25:00	23100	30	29	0	12	15	14	0	12	15	15	0	0
06:30:00	23400	22	19	0	15	11	8	0	15	11	11	0	0
06:35:00	23700	44	34	0	25	22	12	0	25	22	22	0	0
06:40:00	24000	70	57	0	38	35	22	0	38	35	35	0	0
06:45:00	24300	76	72	0	42	38	34	0	42	38	38	0	0
06:50:00	24600	78	71	0	49	39	32	0	49	39	39	0	0
06:55:00	24900	96	92	0	53	48	44	0	53	48	48	0	0
07:00:00	25200	106	115	0	44	53	62	0	44	53	53	0	0
07:05:00	25500	116	104	0	56	58	46	0	56	58	58	0	0
07:10:00	25800	158	125	0	89	79	46	0	89	79	79	0	0
07:15:00	26100	186	179	0	96	93	86	0	96	93	93	0	0
07:20:00	26400	162	159	0	99	81	78	0	99	81	81	0	0
07:25:00	26700	191	188	0	102	96	93	0	102	95	95	0	0
07:30:00	27000	223	225	0	100	111	113	0	100	112	112	0	0
07:35:00	27300	259	232	0	127	130	103	0	127	129	129	0	0
07:40:00	27600	315	275	0	167	157	117	0	167	158	158	0	0
07:45:00	27900	352	324	0	195	176	148	0	195	176	176	0	0
07:50:00	28200	390	385	0	200	195	190	0	200	195	195	0	0
07:55:00	28500	456	450	0	206	228	222	0	206	228	228	0	0
08:00:00	28800	402	391	0	217	201	190	0	217	201	201	0	0
08:05:00	29100	519	502	0	234	260	243	0	234	259	259	0	0
08:10:00	29400	486	489	0	231	243	246	0	231	243	243	0	0
08:15:00	29700	521	482	0	270	260	221	0	270	261	261	0	0
08:20:00	30000	582	553	0	299	291	262	0	299	291	291	0	0
08:25:00	30300	565	559	0	305	283	277	0	305	282	282	0	0
08:30:00	30600	571	573	0	303	285	287	0	303	286	286	0	0
08:35:00	30900	658	649	0	312	329	320	0	312	329	329	0	0
08:40:00	31200	634	603	0	343	317	286	0	343	317	317	0	0
08:45:00	31500	656	683	0	316	329	356	0	316	327	327	0	0
08:50:00	31800	696	725	0	287	347	376	0	287	349	349	0	0
08:55:00	32100	707	662	0	332	354	309	0	332	353	353	0	0
09:00:00	32400	655	669	0	318	327	341	0	318	328	328	0	0
09:05:00	32700	676	694	0	300	338	356	0	300	338	338	0	0
09:10:00	33000	673	687	0	286	337	351	0	286	336	336	0	0
09:15:00	33300	588	590	0	284	294	296	0	284	294	294	0	0
09:20:00	33600	634	637	0	281	317	320	0	281	317	317	0	0
09:25:00	33900	603	605	0	279	301	303	0	279	302	302	0	0
09:30:00	34200	580	608	0	251	290	318	0	251	290	290	0	0
09:35:00	34500	472	490	0	233	236	254	0	233	236	236	0	0
09:40:00	34800	484	508	0	209	242	266	0	209	242	242	0	0
09:45:00	35100	440	452	0	197	220	232	0	197	220	220	0	0
09:50:00	35400	464	478	0	183	232	246	0	183	232	232	0	0
09:55:00	35700	394	375	0	202	197	178	0	202	197	197	0	0
10:00:00	36000	424	448	0	178	212	236	0	178	212	212	0	0
10:05:00	36300	344	358	0	164	172	186	0	164	172	172	0	0
10:10:00	36600	288	318	0	134	144	174	0	134	144	144	0	0
10:15:00	36900	257	271	0	120	129	143	0	120	128	128	0	0
10:20:00	37200	251	263	0	108	125	137	0	108	126	126	0	0
10:25:00	37500	192	204	0	96	96	108	0	96	96	96	0	0
10:30:00	37800	203	212	0	87	102	111	0	87	101	101	0	0
10:35:00	38100	177	204	0	60	88	115	0	60	89	89	0	0
10:40:00	38400	114	125	0	49	57	68	0	49	57	57	0	0
10:45:00	38700	94	101	0	42	47	54	0	42	47	47	0	0
10:50:00	39000	90	97	0	35	45	52	0	35	45	45	0	0
10:55:00	39300	98	91	0	42	49	42	0	42	49	49	0	0
11:00:00	39600	76	82	0	36	38	44	0	36	38	38	0	0
11:05:00	39900	76	82	0	30	38	44	0	30	38	38	0	0
11:10:00	40200	78	87	0	21	39	48	0	21	39	39	0	0
11:15:00	40500	34	39	0	16	17	22	0	16	17	17	0	0
11:20:00	40800	22	29	0	9	11	18	0	9	11	11	0	0
11:25:00	41100	18	19	0	8	9	10	0	8	9	9	0	0
11:30:00	41400	16	18	0	6	8	10	0	6	8	8	0	0
11:35:00	41700	20	22	0	4	10	12	0	4	10	10	0	0
11:40:00	42000	12	10	0	6	6	4	0	6	6	6	0	0
11:45:00	42300	12	16	0	2	6	10	0	2	6	6	0	0
11:50:00	42600	4	4	0	2	2	2	0	2	2	2	0	0
11:55:00	42900	0	0	0	2	0	0	0	2	0	0	0	0
12:00:00	43200	6	5	0	3	3	2	0	3	3	3	0	0
12:05:00	43500	4	6	0	1	2	4	0	1	2	2	0	0
12:10:00	43800	2	3	0	0	1	2	0	0	1	1	0	0
12:15:00	44100	0	0	0	0	0	0	0	0	0	0	0	0
12:20:00	44400	2	1	0	1	1	0	0	1	1	1	0	0
12:25:00	44700	0	0	0	1	0	0	0	1	0	0	0	0
12:30:00	45000	4	4	0	1	2	2	0	1	2	2	0	0
12:35:00	45300	2	3	0	0	1	2	0	0	1	1	0	0
12:40:00	45600	0	0	0	0	0	0	0	0	0	0	0	0
12:45:00	45900	0	0	0	0	0	0	0	0	0	0	0	0
12:50:00	46200	0	0	0	0	0	0	0	0	0	0	0	0
12:55:00	46500	0	0	0	0	0	0	0	0	0	0	0	0
13:00:00	46800	0	0	0	0	0	0	0	0	0	0	0	0
13:05:00	47100	0	0	0	0	0	0	0	0	0	0	0	0
13:10:00	47400	0	0	0	0	0	0	0	0	0	0	0	0
13:15:00	47700	0	0	0	0	0	0	0	0	0	0	0	0
13:20:00	48000	2	1	0	1	1	0	0	1	1	1	0	0
13:25:00	48300	2	3	0	0	1	2	0	0	1	1	0	0
13:30:00	48600	0	0	0	0	0	0	0	0	0	0	0	0
13:35:00	48900	0	0	0	0	0	0	0	0	0	0	0	0
13:40:00	49200	0	0	0	0	0	0	0	0	0	0	0	0
13:45:00	49500	0	0	0	0	0	0	0	0	0	0	0	0
13:50:00	49800	0	0	0	0	0	0	0	0	0	0	0	0
13:55:00	50100	0	0	0	0	0	0	0	0	0	0	0	0
14:00:00	50400	0	0	0	0	0	0	0	0	0	0	0	0
14:05:00	50700	0	0	0	0	0	0	0	0	0	0	0	0
14:10:00	51000	0	0	0	0	0	0	0	0	0	0	0	0
14:15:00	51300	0	0	0	0	0	0	0	0	0	0	0	0
14:20:00	51600	0	0	0	0	0	0	0	0	0	0	0	0
14:25:00	51900	0	0	0	0	0	0	0	0	0	0	0	0
14:30:00	52200	0	0	0	0	0	0	0	0	0	0	0	0
14:35:00	52500	0	0	0	0	0	0	0	0	0	0	0	0
14:40:00	52800	0	0	0	0	0	0	0	0	0	0	0	0
14:45:00	53100	4	2	0	2	2	0	0	2	2	2	0	0
14:50:00	53400	4	4	0	2	2	2	0	2	2	2	0	0
14:55:00	53700	4	4	0	2	2	2	0	2	2	2	0	0
15:00:00	54000	8	4	0	6	4	0	0	6	4	4	0	0
15:05:00	54300	12	12	0	6	6	6	0	6	6	6	0	0
15:10:00	54600	15	18	0	3	8	11	0	3	7	7	0	0
15:15:00	54900	11	11	0	3	5	5	0	3	6	6	0	0
15:20:00	55200	14	11	0	6	7	4	0	6	7	7	0	0
15:25:00	55500	24	20	0	10	12	8	0	10	12	12	0	0
15:30:00	55800	20	22	0	8	10	12	0	8	10	10	0	0
15:35:00	56100	26	21	0	13	13	8	0	13	13	13	0	0
15:40:00	56400	36	28	0	21	18	10	0	21	18	18	0	0
15:45:00	56700	56	52	0	25	28	24	0	25	28	28	0	0
15:50:00	57000	30	23	0	32	15	8	0	32	15	15	0	0
15:55:00	57300	76	70	0	38	38	32	0	38	38	38	0	0
16:00:00	57600	99	98	0	39	50	49	0	39	49	49	0	0
16:05:00	57900	87	81	0	45	43	37	0	45	44	44	0	0
16:10:00	58200	124	120	0	49	62	58	0	49	62	62	0	0
16:15:00	58500	132	114	0	67	66	48	0	67	66	66	0	0
16:20:00	58800	182	175	0	74	91	84	0	74	91	91	0	0
16:25:00	59100	204	180	0	98	102	78	0	98	102	102	0	0
16:30:00	59400	259	238	0	119	130	109	0	119	129	129	0	0
16:35:00	59700	265	256	0	128	132	123	0	128	133	133	0	0
16:40:00	60000	246	237	0	137	123	114	0	137	123	123	0	0
16:45:00	60300	302	299	0	140	151	148	0	140	151	151	0	0
16:50:00	60600	323	326	0	137	162	165	0	137	161	161	0	0
16:55:00	60900	297	278	0	156	148	129	0	156	149	149	0	0
17:00:00	61200	389	365	0	180	195	171	0	180	194	194	0	0
17:05:00	61500	409	406	0	183	204	201	0	183	205	205	0	0
17:10:00	61800	457	401	0	239	229	173	0	239	228	228	0	0
17:15:00	62100	503	495	0	247	251	243	0	247	252	252	0	0
17:20:00	62400	528	502	0	273	264	238	0	273	264	264	0	0
17:25:00	62700	558	546	0	285	280	268	0	285	278	278	0	0
17:30:00	63000	635	657	0	263	317	339	0	263	318	318	0	0
17:35:00	63300	551	530	0	284	276	255	0	284	275	275	0	0
17:40:00	63600	642	648	0	278	320	326	0	278	322	322	0	0
17:45:00	63900	600	584	0	294	300	284	0	294	300	300	0	0
17:50:00	64200	660	624	0	330	330	294	0	330	330	330	0	0
17:55:00	64500	699	696	0	333	350	347	0	333	349	349	0	0
18:00:00	64800	713	714	0	332	356	357	0	332	357	357	0	0
18:05:00	65100	629	657	0	304	315	343	0	304	314	314	0	0
18:10:00	65400	611	633	0	282	305	327	0	282	306	306	0	0
18:15:00	65700	588	594	0	276	294	300	0	276	294	294	0	0
18:20:00	66000	604	588	0	292	302	286	0	292	302	302	0	0
18:25:00	66300	586	599	0	279	293	306	0	279	293	293	0	0
18:30:00	66600	573	573	0	279	287	287	0	279	286	286	0	0
18:35:00	66900	531	555	0	255	265	289	0	255	266	266	0	0
18:40:00	67200	527	538	0	244	264	275	0	244	263	263	0	0
18:45:00	67500	525	499	0	270	263	237	0	270	262	262	0	0
18:50:00	67800	472	494	0	248	236	258	0	248	236	236	0	0
18:55:00	68100	463	489	0	222	231	257	0	222	232	232	0	0
19:00:00	68400	432	440	0	214	216	224	0	214	216	216	0	0
19:05:00	68700	435	451	0	198	217	233	0	198	218	218	0	0
19:10:00	69000	338	357	0	179	169	188	0	179	169	169	0	0
19:15:00	69300	360	372	0	167	180	192	0	167	180	180	0	0
19:20:00	69600	313	315	0	165	157	159	0	165	156	156	0	0
19:25:00	69900	290	321	0	134	145	176	0	134	145	145	0	0
19:30:00	70200	265	292	0	107	132	159	0	107	133	133	0	0
19:35:00	70500	198	215	0	90	99	116	0	90	99	99	0	0
19:40:00	70800	176	174	0	92	88	86	0	92	88	88	0	0
19:45:00	71100	182	203	0	71	91	112	0	71	91	91	0	0
19:50:00	71400	110	127	0	54	55	72	0	54	55	55	0	0
19:55:00	71700	114	125	0	43	57	68	0	43	57	57	0	0
20:00:00	72000	76	84	0	35	38	46	0	35	38	38	0	0
20:05:00	72300	44	42	0	37	22	20	0	37	22	22	0	0
20:10:00	72600	74	81	0	30	37	44	0	30	37	37	0	0
20:15:00	72900	48	56	0	22	24	32	0	22	24	24	0	0
20:20:00	73200	38	45	0	15	19	26	0	15	19	19	0	0
20:25:00	73500	32	32	0	15	16	16	0	15	16	16	0	0
20:30:00	73800	36	36	0	15	18	18	0	15	18	18	0	0
20:35:00	74100	22	23	0	14	11	12	0	14	11	11	0	0
20:40:00	74400	20	18	0	16	10	8	0	16	10	10	0	0
20:45:00	74700	10	13	0	13	5	8	0	13	5	5	0	0
20:50:00	75000	24	26	0	11	12	14	0	11	12	12	0	0
20:55:00	75300	10	13	0	8	5	8	0	8	5	5	0	0
21:00:00	75600	8	12	0	4	4	8	0	4	4	4	0	0
21:05:00	75900	10	11	0	3	5	6	0	3	5	5	0	0
21:10:00	76200	4	4	0	3	2	2	0	3	2	2	0	0
21:15:00	76500	6	7	0	2	3	4	0	2	3	3	0	0
21:20:00	76800	4	4	0	2	2	2	0	2	2	2	0	0
21:25:00	77100	4	6	0	0	2	4	0	0	2	2	0	0
21:30:00	77400	0	0	0	0	0	0	0	0	0	0	0	0
21:35:00	77700	0	0	0	0	0	0	0	0	0	0	0	0
21:40:00	78000	0	0	0	0	0	0	0	0	0	0	0	0
21:45:00	78300	0	0	0	0	0	0	0	0	0	0	0	0
21:50:00	78600	0	0	0	0	0	0	0	0	0	0	0	0
21:55:00	78900	0	0	0	0	0	0	0	0	0	0	0	0
22:00:00	79200	0	0	0	0	0	0	0	0	0	0	0	0
22:05:00	79500	0	0	0	0	0	0	0	0	0	0	0	0
22:10:00	79800	0	0	0	0	0	0	0	0	0	0	0	0
22:15:00	80100	0	0	0	0	0	0	0	0	0	0	0	0
22:20:00	80400	0	0	0	0	0	0	0	0	0	0	0	0
22:25:00	80700	0	0	0	0	0	0	0	0	0	0	0	0
22:30:00	81000	0	0	0	0	0	0	0	0	0	0	0	0
22:35:00	81300	0	0	0	0	0	0	0	0	0	0	0	0
22:40:00	81600	0	0	0	0	0	0	0	0	0	0	0	0
22:45:00	81900	0	0	0	0	0	0	0	0	0	0	0	0
22:50:00	82200	0	0	0	0	0	0	0	0	0	0	0	0
22:55:00	82500	0	0	0	0	0	0	0	0	0	0	0	0
23:00:00	82800	0	0	0	0	0	0	0	0	0	0	0	0
23:05:00	83100	0	0	0	0	0	0	0	0	0	0	0	0
23:10:00	83400	0	0	0	0	0	0	0	0	0	0	0	0
23:15:00	83700	0	0	0	0	0	0	0	0	0	0	0	0
23:20:00	84000	0	0	0	0	0	0	0	0	0	0	0	0
23:25:00	84300	0	0	0	0	0	0	0	0	0	0	0	0
23:30:00	84600	0	0	0	0	0	0	0	0	0	0	0	0
23:35:00	84900	0	0	0	0	0	0	0	0	0	0	0	0
23:40:00	85200	0	0	0	0	0	0	0	0	0	0	0	0
23:45:00	85500	0	0	0	0	0	0	0	0	0	0	0	0
23:50:00	85800	0	0	0	0	0	0	0	0	0	0	0	0
23:55:00	86100	0	0	0	0	0	0	0	0	0	0	0	0
24:00:00	86400	0	0	0	0	0	0	0	0	0	0	0	0
24:05:00	86700	0	0	0	0	0	0	0	0	0	0	0	0
24:10:00	87000	0	0	0	0	0	0	0	0	0	0	0	0
24:15:00	87300	0	0	0	0	0	0	0	0	0	0	0	0
24:20:00	87600	0	0	0	0	0	0	0	0	0	0	0	0
24:25:00	87900	0	0	0	0	0	0	0	0	0	0	0	0
24:30:00	88200	0	0	0	0	0	0	0	0	0	0	0	0
24:35:00	88500	0	0	0	0	0	0	0	0	0	0	0	0
24:40:00	88800	0	0	0	0	0	0	0	0	0	0	0	0
24:45:00	89100	0	0	0	0	0	0	0	0	0	0	0	0
24:50:00	89400	0	0	0	0	0	0	0	0	0	0	0	0
24:55:00	89700	0	0	0	0	0	0	0	0	0	0	0	0
25:00:00	90000	0	0	0	0	0	0	0	0	0	0	0	0
25:05:00	90300	0	0	0	0	0	0	0	0	0	0	0	0
25:10:00	90600	0	0	0	0	0	0	0	0	0	0	0	0
25:15:00	90900	0	0	0	0	0	0	0	0	0	0	0	0
25:20:00	91200	0	0	0	0	0	0	0	0	0	0	0	0
25:25:00	91500	0	0	0	0	0	0	0	0	0	0	0	0
25:30:00	91800	0	0	0	0	0	0	0	0	0	0	0	0
25:35:00	92100	0	0	0	0	0	0	0	0	0	0	0	0
25:40:00	92400	0	0	0	0	0	0	0	0	0	0	0	0
25:45:00	92700	0	0	0	0	0	0	0	0	0	0	0	0
25:50:00	93000	0	0	0	0	0	0	0	0	0	0	0	0
25:55:00	93300	0	0	0	0	0	0	0	0	0	0	0	0
26:00:00	93600	0	0	0	0	0	0	0	0	0	0	0	0
26:05:00	93900	0	0	0	0	0	0	0	0	0	0	0	0
26:10:00	94200	0	0	0	0	0	0	0	0	0	0	0	0
26:15:00	94500	0	0	0	0	0	0	0	0	0	0	0	0
26:20:00	94800	0	0	0	0	0	0	0	0	0	0	0	0
26:25:00	95100	0	0	0	0	0	0	0	0	0	0	0	0
26:30:00	95400	0	0	0	0	0	0	0	0	0	0	0	0
26:35:00	95700	0	0	0	0	0	0	0	0	0	0	0	0
26:40:00	96000	0	0	0	0	0	0	0	0	0	0	0	0
26:45:00	96300	0	0	0	0	0	0	0	0	0	0	0	0
26:50:00	96600	0	0	0	0	0	0	0	0	0	0	0	0
26:55:00	96900	0	0	0	0	0	0	0	0	0	0	0	0
27:00:00	97200	0	0	0	0	0	0	0	0	0	0	0	0
27:05:00	97500	0	0	0	0	0	0	0	0	0	0	0	0
27:10:00	97800	0	0	0	0	0	0	0	0	0	0	0	0
27:15:00	98100	0	0	0	0	0	0	0	0	0	0	0	0
27:20:00	98400	0	0	0	0	0	0	0	0	0	0	0	0
27:25:00	98700	0	0	0	0	0	0	0	0	0	0	0	0
27:30:00	99000	0	0	0	0	0	0	0	0	0	0	0	0
27:35:00	99300	0	0	0	0	0	0	0	0	0	0	0	0
27:40:00	99600	0	0	0	0	0	0	0	0	0	0	0	0
27:45:00	99900	0	0	0	0	0	0	0	0	0	0	0	0
27:50:00	100200	0	0	0	0	0	0	0	0	0	0	0	0
27:55:00	100500	0	0	0	0	0	0	0	0	0	0	0	0
28:00:00	100800	0	0	0	0	0	0	0	0	0	0	0	0
28:05:00	101100	0	0	0	0	0	0	0	0	0	0	0	0
28:10:00	101400	0	0	0	0	0	0	0	0	0	0	0	0
28:15:00	101700	0	0	0	0	0	0	0	0	0	0	0	0
28:20:00	102000	0	0	0	0	0	0	0	0	0	0	0	0
28:25:00	102300	0	0	0	0	0	0	0	0	0	0	0	0
28:30:00	102600	0	0	0	0	0	0	0	0	0	0	0	0
28:35:00	102900	0	0	0	0	0	0	0	0	0	0	0	0
28:40:00	103200	0	0	0	0	0	0	0	0	0	0	0	0
28:45:00	103500	0	0	0	0	0	0	0	0	0	0	0	0
28:50:00	103800	0	0	0	0	0	0	0	0	0	0	0	0
28:55:00	104100	0	0	0	0	0	0	0	0	0	0	0	0
29:00:00	104400	0	0	0	0	0	0	0	0	0	0	0	0
29:05:00	104700	0	0	0	0	0	0	0	0	0	0	0	0
29:10:00	105000	0	0	0	0	0	0	0	0	0	0	0	0
29:15:00	105300	0	0	0	0	0	0	0	0	0	0	0	0
29:20:00	105600	0	0	0	0	0	0	0	0	0	0	0	0
29:25:00	105900	0	0	0	0	0	0	0	0	0	0	0	0
29:30:00	106200	0	0	0	0	0	0	0	0	0	0	0	0
29:35:00	106500	0	0	0	0	0	0	0	0	0	0	0	0
29:40:00	106800	0	0	0	0	0	0	0	0	0	0	0	0
29:45:00	107100	0	0	0	0	0	0	0	0	0	0	0	0
29:50:00	107400	0	0	0	0	0	0	0	0	0	0	0	0
29:55:00	107700	0	0	0	0	0	0	0	0	0	0	0	0
30:00:00	108000	0	0	0	0	0	0	0	0	0	0	0	0
30:05:00	108300	0	0	0	0	0	0	0	0	0	0	0	0
